,date,user_id,sex,age_skin_type,rate,content,product_url,dist
4363,2017.7.23,너나들이a,f,24세 · 건성 ·,good,글로우픽 평가단 후기입니다. 신청할때 남자들의 향기 탈취제라며 남자를 강조 하시길래 향이 알콜 향 나는 아빠들 스킨 냄새일 줄 알았는데 배송이 온 후 맡아보니 엄마들 헤어 스프레이 냄새가 나서 저도 종종 뿌리고 있어요! 그리고 향이 되게 강해서 며칠이 지나도 퍼퓸건 냄새가 나요 성장기인 남동생이 쓰기에 정말 좋은것 같아요,/product/93580,0.0058910607382294256
4364,2017.7.23,생각한거없어,m,22세 · 복합성 ·,soso,그 뭐랄까 아재스러운 냄새는 없지만...... 조금 조잡하다고나 할까....?  하나의 향수에 너무 많은 향을 넣으려고 노력하는것같음....  설명에 담배냄새에 직빵이라는데 딱히 효과를 못보고있음.........  하지만 남자 액취증은 확실하게 막아줌  아재틱한 향수싫고 가벼우면서 시원하고 간쳔하고 찾으시면 이제품을 추천할듯함,/product/93580,0.005745156173834198
4365,2017.7.22,녕깅,f,20세 · 복합성 ·,soso,글로우픽 평가단 후기입니다. 처음에는 진짜 독한 향수 그런 종류의 냄새가 나길래 좀 짜증 났는데 시간이 조금 지나니까 독한 향수 종류의 냄새는 사라지고 은은한 하게 나더라고요 나쁘게 말하면 냄새가 빨리 사라진다? 음••• 그렇게 빨리 사라지지는 않지만 다른 아이들보다는 빨리 사라지는 거 같아요 그래도 싼 값이니까 괜찮다고 사서 써도 생각해요 짱 🔫,/product/93580,0.007002394893891761
4366,2017.7.21,더페덕후,m,23세 · 복합성 ·,good,글로우픽 평가단 후기입니다 오늘 너무더워서 땀흘리면서 집에 도착했는데 한번 뿌려봐야겠다하고 뿌렸더니 처음엔 센 향수향이 나서 아뭐지 했는데 잠깐 사이에 센향이 사라지고 은은하게 나더라고요 냄새는 지나가는 양복입은 남성분 한명잡아서 맡아보면 날만한냄새? 처음엔 남자스킨향기에서 시트러스한향으로 전환되는 은은한 향이였습니다 향은 빠른시간에 사라집니다 개인적으로는 이런냄새를 좋아하진않지만 직장인분들이 요즘같은날에 땀많이흘리고 담배피신후에 뿌리면 괜춘한거 같습니다,/product/93580,0.00341858240637416
4367,2017.7.21,ksmark,f,30세 · 복합성 ·,good,글로우픽 평가단 후기입니다. 평가단으로 선정돼서 깜짝놀랬는데 받고 나니 선물받은 느낌이라 좋네요~ 평가는 객관적으로 해야할것같아서 받자마자 방에도 뿌리고 옷에도 뿌려보았는데요 그동안 페브리즈만 뿌리고 살아서 그런지 고급스러운 남자전용 퍼퓸건은 신선하네요 우선 제품용기부터 살펴보자면 제가 그라운드플랜 미스트 용기에 반했는데 이제품 용기가 거의 그거랑 흡사해서 깔끔하니 고급져보이구요. 향은 남자 스킨향 같이 진하네요 정확히는 모르겠지만 어디선가 많이 맡아본듯한 낯설지 않은 향이구요. 알콜향이 진하게 느껴지고 탈취효과는 있지만 향수대용은 아닌거같아요 알콜이 진해서 그런지 냄새는 금방날라가는것같네요. 전체적인 부분에서 페브리즈보다 저는 이제품을 추천하고싶네요 꾸준히 한번 써보려구요~~,/product/93580,0.006861487639163055
4368,2017.7.21,찐대2,m,22세 · 복합성 ·,good,글로우픽 평가단 후기입니다. 우선 남성브랜드 탈취제라 남성적인향?흔히들 목욕탕 스킨냄새라 해야하나요 ㅋㅋㅋ 그런 향이 강할줄 알았는데 생각보다 향도 은은하고 사계절내내 잘쓸거같은 계절타지 않는 향이라 좋은것같아요. 또 특히나 땀냄새베인 옷이나 습해서 꿉꿉한 냄새도 굉장히 잘 잡아주구요. 한가지 아쉬운점이 알콜성분이 들어간것같아 첫향이 좀 쎈데 금방 날라간다는것? 지속력 부분이 좀 아쉬웠지만 땀냄새를 정말 잘 잡아줘서 만족한 제품이에요!,/product/93580,0.012132182854181939
4369,2019.2.20,hani-zz,f,30세 · 건성 ·,best,남자친구 선물로 좋아요! 상쾌한 향이 늘 기분 좋게 만들어 줍니다. 사이즈가 작아 차에 놓고 수시로 잘 뿌릴수 있어서 좋다고 해요,/product/107682,0.003502337631747232
4370,2018.7.28,빕씨,f,25세 · 복합성 ·,soso,평가단입니다! 동생선물해주고 평가단 써야한다는걸 잊고있었네요ㅠㅠ 제가 느꼈던건 좀 모기퇴치스프레이냄새가난다는점..? 근데 뭔가 막 거부감드는향은아닌데 남자친구한테서 맡고싶은향은 아니었어요.. 옷장에다가 뿌리면 퀴퀴한냄새잡아줘서 좋은것같긴해요!,/product/107682,0.004989378752646267
4371,2018.7.21,아메리까아노,f,29세 · 민감성 ·,soso,평가단입니다! 우선 제품사이즈가 휴대용으로 들고다니기 너무 적합해서 만족스럽더라구요ㅎㅎㅎ 향도 엄청 인위적인향은아니지만 사알짝 남자스킨향?.. 근데 좀 남자남자한 향이라 그런느낌이 조금 덜했으면 싶긴하더라구요ㅠㅠㅠ (남자친구가 남자남자향을 별로 안좋아함...) 그래도 여름에 땀냄새나거나 그럴때 한번씩 뿌리기 좋은것 같아요! 향만 조금 나으면 잘 쓸것같다고 하더라구요 근데 향은 개취기도하니까 마음에들어하시는 분들은 잘 쓰실듯합니다,/product/107682,0.010361900380685629
4372,2018.7.19,JeanJin,m,28세 · 복합성 ·,soso,"회사 사무실에 두면서 2주정도 사용했습니다.  [향] ☆☆☆ 향은 딱 무난함으로 표현 할 수 있습니다. 이 스프레이를 향수로 사용하기에는 무리가 있다고 보고 밥 먹고 난 후, 흡연 후, 땀을 흘리고 난 후 등, 정말 가볍게 슥슥 뿌리는 용도로 쓰기에는 적당한 것 같습니다. 향은 시원한 느낌인데, 호텔 스킨의 향과 젊은 느낌의 대나무 향이나는 시원한 스킨 향의 그 중간 어디쯤인 것 같아요. 너무 아저씨도 아니고 그렇다고 넘어리지도 않는.. 약 35세의 느낌이랄까..  [기타 효용] ☆☆ 전 평가단으로 사용했지만 내가 만약 12000원 주고 이걸 샀다면.. 일단 케이스가 너무 후잡해보여 들고다니면 아저씨같을 것 같아서 심미적 만족감은 거의 없다싶이 합니다.뭐 회사에 두고쓰면 그럭저럭.. 향도 무난무난해서 굳이 이 돈주고 살까? 싶습니다. 그래도 남이 주면 잘쓰긴 할듯ㅎㅎ  [주의점] 향 자체가 엄청 쎄서 오래가는건 아닙니다만, 액체 자체가 좀 매운 감이 있습니다. 분사력도 좀 강한편이어서 주변사람들이 기침한적이 많았어요! 꼭 사람있는 곳 피해서 뿌리세요~",/product/107682,0.007437750294121748
4373,2018.7.19,changgg,m,36세 · 지성 ·,good,우선 향에 민감한 편인데 쓰기에 거부감이 없는 좋은 향이었고 아침 8시에 뿌리고 나갔는데 오후 2시까지 향이 지속됐어요 다만 분사할때 뭉치듯이 뿌려지고 끈적이는 느낌이 있네요 케이스는 작고 디자인도 심플해서 여행갈때 휴대하기 좋을거 같아요 여러모로 남자들이 쓰기에 괜찮은 제품이네요,/product/107682,0.01771613106499803
4374,2018.7.18,hanee12,f,30세 · 중성 ·,soso,남자친구한테 사용해보라고 했습니다 향은 생각보다 나쁘지 않아서 좋았어요 맨즈뷰티제품으로 나오는 바디스프레이는 어딘가 남자스킨냄새.. 그 아저씨스러운 향이 조금씩 있기 마련인데 저나 남친이나 중성적인 향을 좋아해서 그 향을 진짜 싫어하거든요 근데 걱정했던것 보다는 젊은 느낌의 향이어서 무난하게 사용했어요 향도 독하거나 진하지 않아서 향수 싫어하시는 분들도 무난하게 사용하실 수 있을 거 같아요 지속력은 올 데이라는 네이밍이 무색할정도로 짧았어요 ㅋㅋㅋ 탈취작용은 꽤 있는 편이어서 신발에 뿌리기에 딱 좋을 것 같아요 여기까지는 가성비 생각해서 굿굿 드리고 싶은데 케이스가 ㅋㅋㅋㅋㅋ 너무 부실하고 무슨 애기 장난감같이 생겼어요 케이스때문에 한 단계 더 깎습니다......,/product/107682,0.013631281321936362
4375,2018.7.18,훈설,m,26세 · 지성 ·,good,"지독한 향수냄새를 별로 안 좋아해서 별 기대 없이 썼는데 흔히들 말하는 아저씨 스킨냄새보다는 약간 시원하고 깔끔한 향이에 향이 막 엄청 취향이진 않았지만, 맡았을 때 거부감이 느껴지지 않는 적당히 쓰기좋은 무난한 향이에요 용기 사이즈도 적당해서 들고다니기 편했고 냄새가 너무 진하게 남지 않아서 밖에서 땀 흘렸을때 한번정도 뿌려주기 좋아요 퀴퀴한 땀냄새 많이나는 분들은 들고다니면서 자주 뿌려주면 좋을 것 같습니다 지속력은 하루내내는 아니고 아침 점심 저녁으로 한번씩 뿌려줘야 할 정도",/product/107682,0.00738653326440708
4376,2018.7.18,임크리스탈,f,26세 · 복합성 ·,good,이름처럼 지속력이 올 데이까진 아니지만 효과는 꽤 좋았어요!! 신발냄새나 찌든때 냄새에 뿌려도 좋았구요ㅎㅎ 그냥 이불에 뿌려줘도 상쾌하고 좋았습니다! 크기도 작아서 가볍게 들고 다니면서 자주 뿌려주기 좋은 것 같아요👍 남성용이다 보니 향도 향기로운 향이라기 보단 상쾌하고 깔끔한 향이에요~!,/product/107682,0.014094322515702973
4377,2018.7.16,뀨뀨뺘뺘,f,28세 · 건성 ·,soso,이런 제품들은 흔히말하는 아저씨나 아빠 냄새가 날것이라고 생각하는데 전혀 그렇지 않아서 괜찮았어요! 남자향은 확실한데 뭔가 어디서 맡아본 향인데 그렇게 아저씨같지듀 않규 젊은이 같은 향이에요 ㅋㅋㅋㅋㅋ 남편 향수 뿌리는거 정말정말 싫어하는데 이건 그래도 뿌리고 나가요! 바디스프레이류 사용하기도 적당하고 섬유 탈취제로 뿌려도 괜찮을듯 싶어요 이런 제품이 있다니 신기했어요 ㅋㅋㅋ 하지만 지금처럼 찌는듯한 여름에는 조금 덥게 느껴질수도 있다고 생각이 들었습니다 하디만 전반적으로 만족합니다!,/product/107682,0.005437113039921226
4378,2018.7.16,cos2,f,27세 · 복합성 ·,good,평가단 리뷰입니다.  -바디 스프레이지만 향수 못지않게 향 지속력이 좋았습니다. 개인차가 있겠지만 뿌리고 4-5시간은 향이 지속됐었습니다. -향은 맡자마자 딱 남성용스킨이 떠오르는 향이었습니다. 개인적으로 너무 가볍지도 않고 무겁지도 않은 묵직한 시트러스?같은 향이라고 생각합니다. -용기도 한손에 들어오고 가벼워서 휴대하기 좋았습니다. -바디 미스트로 사용할 수도 있고 룸 스프레이나 방향제로도 활용 할 수 있어서 실용적이었어요.  여름에 꿉꿉한걸 싫어하고 땀냄새에 신경쓰이는 남성분들이 가볍게 사용하기 딱 좋을것 같아요!,/product/107682,0.01421474910086673
4379,2018.7.16,졔씨잇,f,32세 · 복합성 ·,good,"어디선가 맡아본 향! 하지만 부담스럽지 않고,이름 그대로 젠틀한 느낌이 나는 향! 남편도 향좋다고 했어요. 약간 우디 향 인듯해요 중성적인 향이라 여자가 뿌려도 시크한 느낌이 나고 좋아요!  향이 은은해서 억지스러운 향수 싫어하는 분들이라면 추천! 자취방에 홀애비 냄새 나는 분들은 진짜 효과 좋을 거에요!!!! 저두 침대에 자주뿌렸어요ㅎㅎ  그런데 제목이 올데이지만 향수가 아닌지라 지속되진 않아요ㅠ",/product/107682,0.0046290220239159074
4380,2018.7.16,심쨩,f,28세 · 복합성 ·,good,"평가단 당첨되서 남자친구에게 쓰라고 주고 얻은 후기입니다. 향 아주 괜찮아요. 보통 이상으로 쓰기 좋은거 같습니다. 상큼하고 끝에 은은하게 남아서 근데 향이 지속력이 좀 부족해 침대에 아침에 뿌려놓고 저녁에 오면 다 사라져있대요ㅠㅜ 문도 안열어놓고 선풍기도 안틀었는데;; 아쉬운건 가격 12000원치고는 용량이 너무 작대요... 용기도 엄청 투박한 플라스틱이고 내가 사라고 하면 안살거 같은 용량에 디자인... 총평은 선물로 주기에는 뭔가 부족하고 내가 사려고 해도 다른 용량많은 탈취제를 살거 같대요. 향은 괜찮은데.. 하지만 냄새 잘 잡아주고, 향이 좋아서 저는 굿굿.(저는 향을 가장 중요시 하기때문에 굿굿이고, 여름에 뿌리기도 답답하지 않고 좋지만 남자친구 의견처럼 용량과 디자인이 좀 아쉬워요)",/product/107682,0.004800393791674518
4381,2018.7.15,코홍,m,25세 · 복합성 ·,best,일단 향이 뿌리고 난 직후엔 전형적인 남성스킨향이 와닿지만 10초후엔 머스크향과 우디향이 적절히 섞인 좋은 잔향만 남아서 남자제품치고 아재스럽지않은 향에 매우 만족했어요  저는 스킨케어에는 향료들어간 제품을 선호하지않지만 그외에 요즘처럼 더운 날엔 옷이나 몸에선 향기나는 걸 선호하며 그렇다고 땀흘릴걸 생각하면 진한 퍼퓸보단 코롱같이 가벼운 걸 선호해요  그런데 이 스프레이가 진짜 무난하니 뿌리기 좋을거같아요 지나가기만하면 바로 향수뿌렸다는걸 알아챌정도로 발향이 진하지도않기때문에 가벼운 느낌으로 뿌리기 좋을거같구요  단 발향이 약하기때문에 진짜 나중엔 뿌린지도 모를정도로 향이 금방날라가기도하는데요 대신 옷에도 같이 뿌려주니 옷에는 잘 안날라가고 은은하게 나더라구요  가볍게 더운 여름에 뿌리기 좋은 바디스프레이였어요,/product/107682,0.008487118026105911
4382,2018.7.14,숭긍,f,23세 · 복합성 ·,good,은은한 남자스킨? 남자냄새? 그런 냄새가나요 지속력은 뛰어난 편은 아니에요! 용기가 플라스틱 인데 세련되진 않았고 좀 싼티나요 여자 바디미스트도 좀 유명한 바디홀릭이나 바디판타지인가? 그런것도 12000원 주곤 안사잖아요! 그런것 따지면 조금 비싼듯해요 냄새는 나쁘지않고 사람마다 호불호가 있겠지만 저는 계속 맡고싶은 냄새였습니당!,/product/107682,0.005287300685494989
4383,2018.7.13,이찬송,f,23세 · 복합성 ·,soso,평가단 리뷰입니다.  제품 받고 매일매일 남자친구 사용시켜봤는데 일단 뿌려 놓으면 땀냄새랑 섞이지 않아요!! 땀나고 끈적할때도 좋은냄새가 유지됨 그게 장점이에요  단점은 지속력이 오래가진 않음 그리고 좀 케이스가 허술해요.. 떨어트렸는데 음푹 패임 ㅠㅠㅠㅠ  가격이 저렴한편은 아닌거같네요 가격이 좀 내려가구 케이스가 단단해지면 좋을 것 같아용!!,/product/107682,0.011726951280134457
4384,2018.7.13,미어캣의모험,m,32세 · 건성 ·,good,생긴건 상당히 투박하게 생겼습니다 ㅋㅋ 바디스프레이랑 비교해서 쓰고 싶지만 써본 바디스프레이가 없어서 그냥 사용해서 느낀점만 적어보겠습니다 향은 쿨향이 났습니다 제가 느낀건 소나무숲의 솔향같은 느낌이더군요ㅋㅋ 단지 저말고 다른 사람들이 향을 맡아본 결과 호불호가 갈리는 향인것 같습니다 지인중 한명은 향이 너무 강하다고 하더군요 평소에 가방 잘 갖고 다니는 사람이라면 부담없이 하나정도 챙겨놓고 갖고 다닐 물건 인것 같습니다 쿨향 좋아하면서 강한향 좋아하는 분들이라면 추천해드리고 싶습니다,/product/107682,0.0064725737743148715
4385,2018.7.12,thj125,f,25세 · 중성 ·,best,"받아서 고등학생인 남동생 줬어요! 향은 20-30대초반 정도가 쓰기 좋은 은은하고, 어떻게 보면 중성적이기도한 향이더라고요. 가족들 다 같이 있을 때 뿌려봤는데 향이 좋아서 엄마가 자기도 사고싶다고 하시더라구여ㅎㅎ 저도 향이 좋아서 하나 더 사서 남자친구도 줬습니다~ 그리고 남동생이 예체능쪽인데 일주일간 써보니까 춤연습하느라 땀은 났는데 바로 샤워하기 힘들때 바르면 좋다고했어요. 향수는 잘못뿌리면 땀냄새랑 섞이는데 이거는 냄새를 잡아주면서 독하지 않은 은은한 향이 나는게 제일 장점인것 같아요!",/product/107682,0.008404589417176922
4386,2018.7.11,고냉고냉,f,30세 · 건성 ·,best,"첨에 용기만 보고 독한 스킨냄새 아닐까 했는데 맡아보니 전혀 거부감 들지 않고 중성적인 향이이요. 페라리 하늘색 향수처럼 뿌린 직후에도 은은한 향이라 처음 향수 쓰시거나 혹은 맡는 사람들도 거부감 없을 거 같아요. 차 안, 침구, 옷, 겨 등 다용도라 활용성이 높을 거 같아 아빠 드렸어요 차에 뿌리시라궁ㅎ 맘에 안 들면 별로라고 말하는 편이신데 향은 별말씀 없으셨어요~",/product/107682,0.007643277091318401
4387,2018.7.11,잰잰재니,f,27세 · 건성 ·,good,진하지 않고 은은한 남자향기라고 보면 될 것 같아요 뿌리고 난 직후에는 개인적으로 에프킬라 향 느낌이 없지 않아 있지만 전반적으로 은은하고 좋아요! 남자친구도 맘에 들어하고 제 친구(여자)도 맡아보더니 좋다고 뿌려달라고 할 정도로 중성향 좋아하는 여성분들에게도 추천합니다! 용기가 좀 더 개선되면 세련될 것 같네요-,/product/107682,0.012319092606289161
4388,2018.7.10,앨리스s2,f,23세 · 지성 ·,soso,한창 사춘기인 남동생에게 주었어요! 향은 상큼하고 좋은데 개인적으로는 쏘쏘였어요( 그래도 호불호가 심하게 갈리지는 않는향이에요!!) 아빠스킨냄새처럼 엄청 강렬하고 쎈 향이 아니라서 어린친구들도 크게 부담없이 쓸것같아요! 뿌려봤는데 쾌쾌한 냄새가 좋게변해서 저는 괜찮았던것같아요! 근데 동생이 좋아하진 않네요.... 잘 안쓸것같아요....ㅠㅜ 나라도 써야지ㅠㅜㅜ +아 그리고 디자인이...조금 허술해요 가격이 싼편은 아닌데 용기에도 신경을 더 써주셨음 해요 옛날디자인 느낌적인느낌..,/product/107682,0.015586792041355158
4389,2018.7.10,리사!!,f,29세 · 지성 ·,good,평가단 리뷰입니다. 용기가 작아서 들고다니기 좋을 것 같아요. 남자친구는 칙 뿌려보더니 무심하게 응 좋네. 그랬는데 제가 평가단 리뷰를 써야되니 뺏어서 코앞에서 분사해봤다가 첫향이 매워서 혼났어요ㅋㅋㅋ 다행히 시간 좀 지나니 시원하고 부드러운 향이 되더라구요. 확실히 탈취 효과가 있어요 페브리즈처럼 쓰심 될 것 같아요^^ 향기는 제가 받은 제품은 쿨한 향으로 딱 여름용입니다. 20대부터 쓰기 좋을 것 같아요. 연령대향이나 계절향을 다양하게 마련하고 홍보하면 좁은 남성 섬유향수(+바디미스트) 시장에서 선택권없이 구입해 연인에게 선물해줄 것 같아요^^ 선물용으로 산다고 생각하니.. 하나 원하는 게 있다면 바틀디자인이 선물하기에도 예뻐보이게 개선되었으면 좋겠어요. 체험 기회를 주셔서 감사합니다!,/product/107682,0.019515746202625084
4390,2018.7.10,햇니,f,24세 · 복합성 ·,good,<평가단리뷰>  제가 받고 남자친구에게 주었은데 냄새도 머스크향으로 진하지않고 은은하구요. 일할때나 운동하고나서 뿌리면 땀냄새 안나서 좋아요. 일하고나서 만날때가 많은데 유용하네요.,/product/107682,0.0013596193736913342
4391,2018.7.10,globalpick,m,31세 · 건성 ·,good,처음 제품을 보앗을때 디자인 느낌은 이건 완전 남자남자하네! 심플하고 휴대하고 다니기 편리하게 만든거같으며 향은 역시나? 남자 스킨향 ㅎㅎ 2~3시간 정도 지속되는거같고 시원하며 여름에 맞는 향인듯 싶다 담배피는 남자분들 들고다니면서 마무리로 뿌려주면 될듯! 가격도 적당해 땀이 많거나 담배 피는 친구에게 선물해주면 좋아할거같습니다ㅎㅎㅎ,/product/107682,0.009222897602100266
4392,2018.7.10,길고양이,f,37세 · 복합성 ·,good,생각했던 것보다 향이 그렇게 진하지 않고 시원하면서 은은하네요. 독한 남성스킨 같은 향을 상상했는데 실제로 분사하니 무난한 향인 것 같습니다. 패키지는 조금 아쉽지만 남성용 화장품 디자인이 다 거기서 거기인지라... 가격대가 1만원이 넘는 만큼 조금 더 고급졌으면 하는 작은 소망이 있습니다. 땀흘리고 돌아다니다가 대중교통을 타러 간다던가 실내에 들어갈 때 뿌리면 좋을 것 같네요.,/product/107682,0.013676164358381482
4393,2018.7.9,준이뷰티,m,21세 · 복합성 ·,soso,"먼저 향은 엄청 상쾌한데 조금 남자스킨냄새가 있는거같긴해요. 그래서 저처럼 10대보다는 20대부터 쓰기 적당할거같고, 개인적인 향을 처음 맡았을때 청바지에 후드티 딱입은 캐주얼한 스타일옷이 떠오르더라구요. 개인적으로 캐주얼 좋아하시는 분들께 추천해요. 땀냄새는 제가 땀냄새가 많이 나는편이 아니라 잘 모르겠어요!  요약 1. 10대보다는 20대 이상 (20대 초중반 추천) 2. 남자스킨냄새가 아예 없는건아님. 3. 캐주얼한 옷 입는분들 추천추천",/product/107682,0.006689540450356968
4394,2018.7.9,산타는산타,m,24세 · 지성 ·,good,남성제품들 남자 스킨 냄새 정말 싫어하는데 뭔가 이 제품은 적당선을 잘 지킨 향 같아요 되려 시원하고 깔끔 하다고 느껴서 요새 출근 할때 가볍게 향수처럼 뿌려주는데 거부감 전혀 안드는데다가 탈취능력도 괜찮은 편인거 같아요 요즘 향수 뿌리기 귀찮고 들고 다닐만한거 찾아 다녔는데 좋은 제품 만났네요,/product/107682,0.013891189993682995
4395,2018.7.8,가난한코덕,f,28세 · 복합성 ·,good,체험단 당첨되서 남자친구한테 선물로 줬습니다ㅎㅎ 남친이 자전거가 취미라서 땀나는 일이 많은데 이거 뿌려주니까 좋더라구요♡ 개인적으로 향수냄새를 안좋아하는데 향수냄새보단 스킨향이라서 좋았고 냄새를 향으로 덮는게 아닌 완전하진 않지만 80프로정도 제거해줘서 만족스런 제품이었습니다^^,/product/107682,0.0024574791085064662
4396,2018.7.8,나타샤1704,f,25세 · 중성 ·,soso,이런 스프레이가 있어서 생각보다 많이 유용하네요~~ 군대간 남친이한테 선물로 하려고 합니다~ 원래 애 자체가 향수 같은 걸 안 뿌리고 완전히 로션향만 나는 애인데 이제 매너를 지켜야 하는 자리가 생기면 이거 뿌리면 되겠다~~~ 냄새는 개인적으로 제 스타일이 아니지만 뿌려 보고 나서는 괜찮더라고요~,/product/107682,0.0034327336566638555
4397,2018.7.8,FACO,m,26세 · 건성 ·,good,"남성 탈취 겸 향이있는 남성바디스프레이예요, 평소에 몸에 냄새가 거의 나지 않는 편이고 샤워도 자주해서 탈취 제품을 뿌릴 이유가 없었는데..! 요즘 같은 여름에는 그렇게 해도 몸에서 은근히 나는 냄새가 신경쓰여요. 이런 여름에 적당한 제품인 것 같아요 . 향⭐️⭐️⭐️⭐️ 저는 개인적으로 찐한 남자스킨냄새나는 바디미스트와 향수는 뿌리지 않는 편이예요. 특히나 기존 남성 프래그런스 제품 같은 경우에는 지나친 남성성만 강조하는 향취가 맘에 들지 않았는데, 이 제품은 강하지 않아서 좋아요. 은은한 시원한 스킨냄새와 함께 살짝 달콤한 냄새가 있어요. 그리고 나서 시간이 지나면 부담스럽지 않은 살짝 알싸한 향기가 남는 느낌이예요.  지속력⭐️⭐️⭐️ 제품을 뿌리고 1-2시간 지나면 사라져요. 향수 역할 보다는 체향이 신경 쓰이는 곳에 탈취제로 써야 할 것 같아요.  패키지⭐️⭐️ 조금 아쉬워요 ㅠ 휴대성이 좋은 크기는 좋습니다. 또한 유리보다는 플라스틱이 맘편히 가지고 다니기 좋기는 해요! 다만 너무 안이쁜 짙은 회색과 함께 파란색.. 너무 전형적인 남성제품의 프레임에 크게 벗어나지 못한 느낌에 아쉽습니다 ㅠㅠ 제품을 쓰는 사용자는 굳이 남성적인 디자인말고 다채로운 디자인을 원할 수도 있을 것 같은데요...! . . 가성비 좋게 몸의 체취가 신경쓰시는 분들에게는 제격인 것 같아요, 향이 너무 신경 쓴 향도 아니고 자연스러운 향이기 때문에 편안하게 휴대하며 사용 할 수 있는 제품 같아요!  ✔️완전히 주관적인 의견입니다✔️",/product/107682,0.010419395800518982
4398,2018.6.18,오홍홍.,f,30세 · 건성 ·,best,지인에게 선물 줬는데 휴대성이 좋아 데일리로 들고 다니면서 잘 사용하고 있어 선물한 맛이 납니다~! 남자분들 활동적으로 움직이다 보면 땀 냄새 날 수 있는데 땀 냄새 탈취해주고 향도 나니 좋아요~!,/product/107682,0.0025815186517228472
4399,2018.6.15,메뚝메뚝,m,38세 · 복합성 ·,best,평소 땀이 많은편인데 냄새 잘잡아주네요~  향수보다 가볍게 쓸수 있어 좋아요  갖고다니기 편하고 유니크하네요.  향이 좀더다양했으면 하는 바램..,/product/107682,0.005002239844625445
4400,2018.6.3,네오케이,f,46세 · 건성 ·,best,11번가에서 할인행사할때 득템하였지요 일단 사고보니.. 뜨억 남성용인거에요 흡연가 남편님께 츤데레 버전으로 드렸는데 왠걸 향이 넘 좋은거죠. 향수보다 연하고 시원한데 오래가는~ 요거 괜찮네용 향수가 머리아파 싫으심 요거 사서 드려봄 굿일듯요,/product/107682,0.004187424663235406
4401,2016.11.18,잉킄,f,29세 · 복합성 ·,good,향: 괜춘. 남자 스킨냄새 원래 싫어하는데 이거 은은해서 싼티 나지 않음 보습력: 중간 내손 원래도 안 건조해서 잘모르겠지만 바르고 나서 기분 좋아짐 빌림성:끈적거리지 않고 좋음  남친에게 선물 하기 좋은 제품임!,/product/81540,0.002505569015444742
4402,2016.11.17,초코짜응,m,38세 · 건성 ·,soso,시중에 남성용 핸드크림이 없어서 일반 바디로션을 발랐었는데 남성 전용 제품이 나와서 좋구요 ㅎㅎ 사용감은 촉촉하면서 발림성이 좋고 무엇보다 끈적임이 남지않고 흡수력이 빨라서 좋네요~ 요즘 퍼퓸핸드크림이 유행이여서 그린우디 제품에 거는 기대가 컸었는데 아무래도 아직까지는 남성고객을 만족시킬만한 향은 시중에 없는것 같아 아쉬움이 드네요~ 은은한 스킨향이 나고 보습용으로는 좋습니다-,/product/81540,0.005633003693125804
4403,2016.11.16,난나나ㅏ,f,22세 · 복합성 ·,good,아까 적었는데 너무 대충 쓴거같아서 다시 써서 올립니닼ㅋㅋㅋ 저희 아버지께 드려서 몇일동안 사용해보았는데요 먼저 향은 남자 스킨냄새 비슷한 향인데 저는 개인적으로 이런종류의 향을 별로 안좋아해서...아버지는 이런 향이나는 제품을 많이 사용해오셔서 그런지 나쁘지 않다고 하셨습니당 핸드크림에서 가장중요한 보습은 짱짱!이라고하네요 저도 한번발라보았는데 촉촉하고 나쁘진 않는데 다른 핸드크림과 특별히 다른점은 없는것 같아요 그래도 저희 아버지께서 매일매일바르는걸 보니 괜찮은거같습니당 그래서 굿굿!,/product/81540,0.007484873475166576
4404,2016.11.14,항이유,f,26세 · 건성 ·,best,지인한테 선물받은 핸드크림! 너무 좋읐어요! 무엇보다 매우매우 부드럽게 발라져서 너무 좋았어요. 냄새도 또한 남성핸드크림답게 매우 남성적이어서 남성향수랑 같이쓰면 좋겠네요.또 촉촉함도 오래가고 크기가 작아서 어디를 가도 들고다닐수있어서 좋네요. 남성분들에게 적극추천! ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ 내가 쓸려고 했는데 발라보니 너무너무너무 남자향이라서 도저히 쓸수가 없어서 친한 오빠 줫더니 저렇게 후기써줌ㅋㅋㅋㅋㅋㅋㅋㅋㅋ촉촉하고 끈적임 없긴한데 향이 좀 목욕탕 아저씨 스킨냄새? 그런향임ㅋㅋ 나는 향때매 별로 주고 싶지만 남자가 짱짱이라해서 짱짱줌ㅋㅋㅋㅋ,/product/81540,0.002361654613308728
4405,2016.11.14,cos2,f,27세 · 복합성 ·,good,평가단 당첨돼서 친오빠에게 선물로 줬습니다 ㅎㅎ 오빠한테 주기전에 저도 몇 번 써봤는데 정말 딱 '남자를 위한 핸드크림' 같았어요! ㅎㅎ 남자분들은 핸드크림 바르고 미끌미끌거리는 느낌 싫어하는 분들이 많던데 이 제품은 가볍고 흡수도 빠른 편이었어요! 그리고 무엇보다 향이 딱 남자스킨냄새 같았어요. 뭐랄까 퍼퓸 핸드크림 답게 향이 나는 남자냄새다!!!!!!!!!!! 라고 외치는 느낌이었습니다ㅋㅋㅋㅋㅋ 제품 외형도 여자핸드크림처럼 아기자기하거나 핑꾸핑꾸하지 않아서 남성분들이 휴대하기 편하실 것 같습니다ㅎㅎ,/product/81540,0.0035680206427266548
