date,user_id,sex,age_skin_type,rate,content,product_url
2017.10.31,자장자장면,m,27세 · 건성 ·,soso,음.. 모공은 계속 늘엇다 줄엇다하는데 이거쓸때는 확실히 줄었던게 티가 났었어요! 근데 향은별로요..,/product/27119
2017.8.11,복순점례,f,30세 · 복합성 ·,best,피지나 노폐물 흡착도 잘되고 일주일에 두번씩 써서 지금까지 총 세통썼는데 피부 관리실하는 친구가 모공이 안보인다고 할 정도로 잘 관리를 하고있다고 했고 화장도 잘먹었습니다. 간단하게 꾸준히 홈케어하기 좋은 제품입니다.,/product/27119
2018.6.9,이서진1,m,17세 · 건성 ·,good,mdoc 마스크팩 제품중에 제일 괜찮다고 생각함 피부도 괜찮아지는거같고,/product/27093
2017.10.31,자장자장면,m,27세 · 건성 ·,good,검정색이라서 하고나면 나의 하얀 아가들을 볼수있음 뜨건물로 코좀 비비고 하면 리얼 혜자 왕건이들 나와요 굳굳,/product/27120
2016.1.15,한국인좀비,f,3세 · 민감성 ·,soso,촉촉하다 쫀쫀하다 미끌하다 보습은 잘된다.,/product/2303
2014.9.5,아트최,m,37세 · 지성 ·,good,모든 피부타입에 잘맞고 팩한후에 세수 안해도 되고 정말 편한거 같아요,/product/2303
2018.9.7,냥궁,f,26세 · 민감성 ·,best,이런 마스크 한번 써보고 싶어서 산지 어언 한달쯤 된 거 같은데 잘쓰고 있어요 ㅋㅋ 원래는 친오빠사주려고 샀다가 은근 남자화장품 괜찮다고 해서 같이 쓰고 있는데 그런대로 괜찮은 거 같더라구요 ㅋㅋ 본인도 잘 쓰고는 있고... 일단 뭔가 냄새가 좋아요! 깔끔한 거 좋아하는데 민트향나요! 의외로 얼굴도 안땡기는 거 같고... 하고 나면 좀 피부에 생기좀 생기는 것 같아요! 재구매각 세웠으니 함 올려봅니다!,/product/32188
2018.8.1,까강,f,27세 · 복합성 ·,best,음 마스크팩을 써본적은 없습니다. 비교군은 없는데 그냥 단순하게 감상만 말해보자면 좀 쓸만하네요.,/product/32188
4개월 전,청송k,m,36세 · 민감성 ·,best,너무좋아요,/product/3857
2018.6.9,이서진1,m,17세 · 건성 ·,soso,화이트닝 효과는 느끼지 못했지만 향은 좋고 마스크팩크기도 커서 사용하기는 편했음,/product/27095
2018.2.5,피자먹쟈,f,26세 · 복합성 ·,soso,그냥 무난한 마스크팩이네요,/product/34107
2016.4.7,내가방흰가방,f,23세 · 건성 ·,soso,봄이라서 오빠랑 남친 얼굴에 하나씩 붙여줬어요! 직후에는 맨들하고 촉촉하고 오래가는데 수분이 좀 빨리 빠지네요 냄새 좋아요!,/product/34107
2019.1.7,주mini,m,16세 · 중성 ·,worst,향이 남자화장품냄새 딱 그건데..,/product/27091
2018.6.9,이서진1,m,17세 · 건성 ·,good,샘플로 많이 받기도 해서 써봤는데 주름개선 효과는 잘모르겠고 향은 되게 괜찮고 마스크팩 크기도 큰거같음,/product/27091
2018.9.16,김개리,m,27세 · 복합성 ·,best,이거는 팩인지 뭔지 구분이 애매할정도로 팩스럽지않은것이장점,/product/100915
2018.9.4,noxnoa,f,44세 · 지성 ·,good,지금은 사라진 올리브영 아울렛에서 3천원에 겟한 제품입니다.,/product/100915
2016.7.31,육포군,m,26세 · 지성 ·,soso,바르고나면 촉촉해서 좋은데 그다음날에 피부가 좋아진다전 모르겠음,/product/12187
2015.8.9,선교미,f,29세 · 중성 ·,best,동생군인이라서 라네즈제품 진짜많이줬는데 이거 자기전에 하고 자면 다음날 완전촉촉하다는!!!,/product/12187
2014.9.5,사향노루,m,33세 · 건성 ·,best,라네즈 옴므 제품군 중 단연 최고라고 생각합니다. 자기 전에 로션처럼 바르면 되기 때문에 아주 간편하고 효과도 좋습니다. 많이 바를 필요도 없어서 오래 쓸 수 있는 것도 장점.,/product/12187
2018.8.22,굥굥0092,f,23세 · 복합성 ·,good,남자친구 1일 1팩하라고 엄청 사줬음 전보다는 탱글탱글해진 느낌이남 !,/product/4588
2016.1.15,한국인좀비,f,3세 · 민감성 ·,soso,완전최고짱짱🤐,/product/4588
2014.12.2,아트최,m,37세 · 지성 ·,good,에센스 함유량이 많아 촉촉한 상태에서도 밀착이 매우 잘 되요. 크기도 넉넉하고 쓸만했어요.,/product/4588
2016.4.8,윤서현,f,25세 · 복합성 ·,good,군대 간 친구에게 선물로 사줬어요 처음 마스크팩을 써본다던 친구였는데 신세계라 하더라구요! 밤샘으로 하얗게 각질이 뜬 피부에 이 마스크팩을 붙히면 각질을 싹 잠재워주면서 피부가 매끈매끈해진대요 또 보내달라고 하더라구욬ㅋㅋ 군대간 남친이나 친구에게 선물하시면 좋을 것 같아요!,/product/20470
2016.11.13,조물조무룩,f,22세 · 지성 ·,best,전 여친한테 많이 받았습니다 훈련후 맨날 팩 고고씽~ 촉촉해서 좋아요,/product/20471
2016.2.18,한국인좀비,f,3세 · 민감성 ·,good,와이프가 해줬는데 좋네요~ 특별히 좋은건 아니지만 불쾌하지 않고 보습도 충준하고 끈적임도 적었습니다,/product/20471
2015.11.11,asd456,f,27세 · 민감성 ·,good,군대간 남자친구에게 보내줬는데,/product/20471
25일 전,정군,m,31세 · 지성 ·,best,전반적으로 제품력 굉장히 좋아요,/product/125141
29일 전,강후니,m,20세 · 지성 ·,best,❤️좋았던 점,/product/125141
2개월 전,2wntmdgh,m,27세 · 복합성 ·,soso,글로우픽 평가단 리뷰합니다,/product/125141
2개월 전,복싶,f,21세 · 건성 ·,good,"저도 남자친구한테 제가 발라줬는데 여드름이 그닥 없는 얼굴이라서 어느정도의 커버력인지는 잘 모르겠는데 촉촉하고 남자들이 쓰기에는 색상도 괜찮더라구요 ㅎㅎ 클렌징은 오일로 하니까 잘 지워지구요!! 퍼프도 같이 들어 있어서 전 괜찮았는데 남자친구는 그렇게 바르기 귀찮다고 그러더라구여,, 그래서 손으로도 발라보기도 했는데 손으로 발라도 괜찮았어요!! 근데 좀 묻어남이 많이 있더라구요,, 근데 지속력은 진짜 괜찮더라구요!! 케바케일거 같긴 한데 제가 보기엔 좋아 보였던거 같아요!! 남자들이 쓰기에 좋은 거 같아요!! 진짜 색상이 남자 피부에 찰떡이였어요!! 추천드립니당 남자친구도 아주 만족하고 있어요!'",/product/125141
2개월 전,그그거디니,f,24세 · 복합성 ·,good,저는 여자이고 남자친구의 피부에다 써보고 후기 남깁니다!,/product/125141
2개월 전,해선,f,20세 · 복합성 ·,good,저는 여자지만 남자친구의 피부를 빌려 써보게됐습니다!! 일단 남자분들에게 정말 잘 맞는 베이스라구 생각했어요!,/product/125141
2개월 전,나나나냐2,m,26세 · 민감성 ·,good,우연한 기회로 사용해보게되었습니다.,/product/125141
2개월 전,스농,f,19세 · 복합성 ·,good,생각보다 그렇게 어둡지 않고 자연스러운 톤보정을 해주더라고요! 묽은 편이고 바르기 편해요 군인인 친오빠에게 선물로 줬는데 얼굴에 로션 조차 바르는 걸 싫어했던 사람인지라 첨에 줄 땐 그냥 너 써라면서 안받으려했는데 저한텐 어두워서 그냥 여친한테 잘 보일겸 한 번 써보라고 했습니다!ㅋㅋㅋㅋㅋ 커버력보단 자연스러운 톤보정을 위해서 쓰는게 좋을 것 같아요! 가볍게 바르기 좋고 지속력도 꽤 괜찮더라고요! 파데 같은 걸 발라 본 적 없는 저희 오빠도 바르기 편하다고 했습니다!,/product/125141
2개월 전,춍춍이히,m,29세 · 지성 ·,best,이거 진짜 찐입니다. 남자용이라고 기대도 안했는데 얇기나 지속력이나 장난 아닙니다. 가성비 진짜 쩔구요 저는 아마도 비레디 파데에 정착할것 같습니다. 안써본 분들 꼭 써보세요 진짜ㅠㅠㅠㅠ,/product/125141
2개월 전,suz,f,21세 · 복합성 ·,good,평가단✨✨,/product/125141
2개월 전,피자보다치킨,f,22세 · 중성 ·,soso,"전체적인 디자인은 처음에 썬크림 받은줄알았어요 니베× 파란색 선크림 느낌이 좀 나구요 손에 착 감기는 사이즈에요 저는 2호,3호,4호를 평가단으로 받아서 써봤는데요, 우선 제 21호피부인 저에게는 2호가 가장 잘 맞았어요 ! 나머지는 너무 어두워서 저랑 좀 안맞더라구요 남성분들은 아마 3호 나 4호 사용하심 될 것같구요 이 제품의 가장 탁월한 점은 발림성이라구 생각해요 따로 퍼프를 쓰지 않아도 부드럽게 밀착되는 체형이라 간편하구 커버력은 제가 모공이 좀있는편인데 모공에끼지 않고 좋은것같아요 또 약간 세미매트한 제형이라 건성보다는 중성~지성분들이 쓰시기 좋을것같아요 아쉬운점이 무너짐이 좀 더러워서 수정화장필수에요! 남성화장품은 아무래도 퀄리티가 좀낮다는 편견이있었는데 오 전혀 아니에요 여자분들도 충분히 사용하실수있고 제 남자친구(없음) 한테 추천해보고싶네요 이상 평가단 리뷰였습니다 ㅎㅎ",/product/125141
2개월 전,뭉쿠,f,24세 · 민감성 ·,good,전체적으로 노란기가 많은 컬러,/product/125141
2개월 전,Y군,m,16세 · 복합성 ·,best,💙평가단 리뷰💙,/product/125141
2개월 전,쿠징,m,27세 · 복합성 ·,good,남성용 제품 진짜 안쓰는데 이거쓰고 좀 놀랐음. 지속력 피부표현 무너짐 전부 괜찮았음. 커버력은 워낙 상대적인거라 케바케지만 내 기준 커버력 상이었음. 다만 컬러가 다양한건 좋은데 이쁜편은 아닌듯함. 세미매트~매트 사이의 어디쯤에서 약간 더 매트파데. 단점은 내 피부에선 주름부각이 조금 있었고 트러블은 없었으나 며칠동안 테스트한다고 이것만 썼는데 피부결이 눈에 띄게 안좋아져서 별하나뺌.,/product/125141
2개월 전,코덕코덕하고우는새,f,23세 · 복합성 ·,good,피부 위에 깔끔하고 매트하게 찹 붙어서 묻어남도 없고 지속력도 좋은데...커버력이 컬러로션 정도 밖에 안되네요.ㅠ 자연스러운건 장점이긴 한데 이름이 파운데이션이다 보니까 커버력이 조금 기대되는건 있었어요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그 밖에 토출구가 쉽게 더러워져서 뚜껑 닫을때마다 닦아줘야 하는 단점이 있어요!,/product/125141
2개월 전,덩겅,f,20세 · 건성 ·,good,호수를 3개나 주셔서 다양한 색상 경험해볼 수 있었습니다! 감사해요,/product/125141
2개월 전,류돌돌,m,24세 · 지성 ·,best,로드샵 제품 쓰다가 얼굴이 많이 뒤집어져서 데일리용으로 비래디 레벨업 파운데이션을 만난 대학생입니다!!,/product/125141
2개월 전,주mini,m,16세 · 중성 ·,soso,옹 평가단 당첨!!! 😘사랑해요😍 글로우픽 ㄷ구웨레렊ㅇ 웩웯에,/product/125141
2개월 전,웅느,m,33세 · 건성 ·,good,일단 유지력이 상당히 강합니다.,/product/125141
2개월 전,뷔스킨,f,19세 · 복합성 ·,best,"제품 중 2,3,4호를 받아서 사용해보았는데요.",/product/125141
2개월 전,이주인공,f,21세 · 민감성 ·,soso,당첨되면 남자친구 줘야지!하고 썻던게 당첨이 되었습니다,/product/125141
2개월 전,지ho,m,24세 · 지성 ·,best,체험단 제품으로 먼저 써봤습니다. 감사하게도 호수를 2호 3호 4호 3개씩이나 주셨더라고요. 결론부터 말씀드리면 남성 파운데이션 중에 제일 좋습니다. 아모레가 이갈고 나왔네요ㅎ,/product/125141
2개월 전,10000,m,18세 · 복합성 ·,good,"평가단으로 이제품 3,4,5호제품을 받아서 써봤어요. 일단 밀착력이 좋고 손으로 발라도 너무 좋았습니다 퍼프로 발라도 잘 발리고 자연스러운 커버가 되어서 좋았습니다 너무 두꺼운 화장이 되면 별로인데 자연스럽게 얇게 되었기 때문에 너무 만족했습니다! 지속력도 괜찮았고 다시 살 의향이 있습니다!!",/product/125141
2개월 전,yhc1719,m,23세 · 복합성 ·,best,와 이거 일냈다...ㅋㅋㅋㅋ 진짜 이번에 아모레가 우리나라 정점 찍을거같아요 그냥 단번에 말할게요 남성분들 이거 사세요 여성분들도 사세요 다 사세요 ㅋㅋ,/product/125141
2개월 전,필티,m,28세 · 지성 ·,good,제가 다른브랜드23호파데 사용시 살짝 피부톤보다 밝다고 생각햇는데 이제품은 2호로 사용시 딱 보기 좋은색으로 표현되서 좋습니다. 일단 일반 파데에 비해서 사용하시가 정말 쉬운편입니다. 묽은로션 같은 제형이라 바르고도 편하고 유분감이 거의없는거 같은데 지성피부에서 정말좋아요. 그리고 묻어남도 거의 없는편이라 휴대폰 사용시 액정에 잘 안묻어서 좋습니다. 남자분들은 보통 비비나 씨씨 써야된다고 생각하시는데 파데가 더 자연스럽습니다. 단점은 손등에 펴발라서 얼굴에 발라주다가 보면 말라버리니 손등에 펴바를때는 너무 펴서 사용하지 않는게 좋습니다.,/product/125141
2개월 전,미니di_,f,31세 · 민감성 ·,best,우선 넘 좋습니다 (단도직입),/product/125141
2개월 전,dijdbb12,m,22세 · 건성 ·,best,용기 디자인,/product/125141
2개월 전,이주작,f,20세 · 지성 ·,good,남자는 아니지만 평가단 당첨되서 후기 씁니다.,/product/125141
2개월 전,멍찌,f,25세 · 민감성 ·,best,남친선물해주고 싶어서 제얼굴에 테스트 해봣어요 (여자도 써도 괜찮다고해서),/product/125141
2개월 전,연필속흑연,m,19세 · 지성 ·,good,발림성:쏘쏘..,/product/125141
2개월 전,Jinrok,m,28세 · 지성 ·,best,올해 돈주고 산 파데 중 돈 아깝지 않은 파운데이션!,/product/125141
2개월 전,빙우주,m,27세 · 복합성 ·,best,3년 동안 온갖 비비 파데 컨실러를 써본 남자로써..,/product/125141
2개월 전,푸딩백곰,m,25세 · 중성 ·,good,보통보다 어두운 피부인데 4호 사용해보니 살짝? 반톤 정도만 더 어두웠으면 좋았을 거 같았어요 ㅠ,/product/125141
2개월 전,1ha0,f,32세 · 건성 ·,best,남편이 맨날 비비나 씨씨 쓰는데 남성 전용 파데가 나왔다고 해서 잘 모르는 브랜드긴 해도 한번 사봣어요! 3호 골랐는데 피부 색이랑 딱 맞더라구요 ㅋㅋㅋ그리고 기존의 남자 비비크림처럼 두껍게 안발리고 가볍게 피부랑 밀착되는 느낌이라 피부가 원래 좋은 것처럼 보여요!!! 굿,/product/125141
2개월 전,사짜놈,m,20세 · 지성 ·,good,남성용으로 출시된 파운데이션답게 커버력이나 피부표현을 강조한 느낌보다는 적당한 선의 커버력과 밀착력을 가지면서도 어두운 컬러와 자외선 차단에 강점을 둔 것 같아요.,/product/125141
2개월 전,뷰스타효이잉,m,26세 · 복합성 ·,good,안녕하세요,/product/125141
2개월 전,스튜디오콘크,m,28세 · 지성 ·,best,아우라엠 영상보고 구매했는데 대만족.,/product/125141
2개월 전,망구놈,f,27세 · 건성 ·,best,피부가 완전 어둡진 않은편인데 그래도 여자 파데 23호 쓰면 조금 겉도는 느낌? 뜨는 감이 없지 않았는데 이제품 3호 쓰면 딱맞음 ㅋㅋㅋㅋㅋㅋㅋㅋ 파데치고 묻어남이 별로 없어서 티셔츠 카라 같은거 스쳐도 안남음ㅋㅋ,/product/125141
2개월 전,용궁쓰,m,31세 · 복합성 ·,best,5가지 컬러가 나온것부터가 대박임. 남성용 비비 너무 밝아서 못 썼는데. 비레디 찰떡같이 컬러 잘 맞아서 비비보다 훨씬 자연스러움. 거기다가 발림성 이거 대혁명 👍🏻👍🏻얇고 가벼운데 밀착도 잘 되고 커버도 어느정도 됨. 인생템 ㅠㅠ,/product/125141
4개월 전,Hoons_,m,23세 · 지성 ·,good,자연스럽게 보정되고 발림성도 괜찮고 방수도 꽤 잘되서 여름에도 흘러내리거나 딲여나가지 않아서 좋아요.,/product/70561
2019.4.26,레디네움,m,26세 · 건성 ·,good,어두운 피부용으로 쓰고 있는데 나쁘지 않습니다 좋은 것 같아용!,/product/70561
2019.3.29,피치핀,f,22세 · 건성 ·,soso,남친 피부가 좀 건조한데 볼부분이 많이 뜨더라구오 ㅠㅠ건성은 좀 비추...지성이면 쓰기 좋아보여요 색도 괜찮고,/product/70561
2019.3.10,유림링,f,27세 · 건성 ·,good,동아리 후배 남자애가 화장을 좋아하는데 시허연 밀가루로 항상 하고다니길래(...) 이거 추천해줬더니 쓰는사람도 보는사람도 만족했습니다!! 걔가 피부가 좀 하얀편이고 아주 자연스럽게 어우러진걸 감안한다면 까무잡잡한 사람에게는 좀 힘든 템이 되겠네요. 색 스펙트럼이 적어서 굿굿.. 글로우보단 매트에 가까워서 남자애들도 잘 사용하더라구요!,/product/70561
